,date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,price_increase
12113,0.8855799999999999,5,0.702128,0.036238,0.5252899999999999,0.002601,0.665717,0.087281,0
2955,0.9157120000000001,4,0.8510639999999999,0.077789,0.483338,0.005231,0.45235600000000004,0.420175,0
34939,0.8846510000000001,5,0.085106,0.028100999999999998,0.292175,0.0017739999999999998,0.397721,0.572807,1
1560,0.42953900000000006,5,0.659574,0.081122,0.406427,0.003467,0.422915,0.414912,1
2178,0.46037799999999995,5,0.42553199999999997,0.045064,0.555638,0.003083,0.5416880000000001,0.310965,0
18909,0.460732,6,0.12766,0.030893,0.21303200000000003,0.0021190000000000002,0.229415,0.33552600000000005,0
323,0.474138,2,0.9574469999999999,0.028492,0.41996400000000006,0.001888,0.22501300000000002,0.8557020000000001,0
29047,0.88912,2,0.23404299999999997,0.02609,0.256918,0.0017120000000000002,0.321854,0.6070180000000001,0
34319,0.013097,5,0.446809,0.041582,0.47708999999999996,0.003467,0.422915,0.414912,0
25886,0.45564399999999994,2,0.446809,0.048247000000000005,0.627492,0.0032700000000000003,0.658985,0.39868400000000004,0
12369,0.44714799999999993,5,0.702128,0.048547,0.657245,0.0034130000000000002,0.616779,0.416228,0
871,0.894252,6,0.255319,0.033776,0.24739699999999998,0.002183,0.32755,0.758333,0
6539,0.026769,1,0.659574,0.059864999999999995,0.46905699999999995,0.003467,0.422915,0.414912,0
20480,0.013362,4,0.723404,0.104179,0.626004,0.003467,0.422915,0.414912,1
19241,0.881333,0,0.680851,0.029301999999999998,0.27670300000000003,0.001859,0.284827,0.615351,1
11201,0.447193,6,0.9574469999999999,0.036568,0.502678,0.001467,0.362248,0.765789,0
35552,0.8769520000000001,5,0.0,0.035967,0.375335,0.002358,0.32211300000000004,0.580702,1
4189,0.031326,6,0.021277,0.051909000000000004,0.173163,0.003467,0.422915,0.414912,0
29940,0.018672,6,0.553191,0.070163,0.33100300000000005,0.003467,0.422915,0.414912,1
10549,0.459891,1,0.893617,0.038279,0.493454,0.002621,0.395391,0.48947399999999996,0
6499,0.885359,0,0.361702,0.028972,0.338441,0.001695,0.196012,0.787719,0
17403,0.009823,0,0.659574,0.044824,0.49271099999999995,0.003467,0.422915,0.414912,0
10332,0.871599,5,0.31914899999999996,0.028732,0.610979,0.00183,0.5813050000000001,0.639912,0
22340,0.017654,4,0.978723,0.07842,0.511157,0.003467,0.422915,0.414912,1
34455,0.424583,4,0.87234,0.05839400000000001,0.273728,0.003467,0.422915,0.414912,0
3559,0.009159,6,0.085106,0.041431,0.262422,0.003467,0.422915,0.414912,0
21603,0.451838,6,0.8510639999999999,0.044043,0.651741,0.003031,0.403677,0.525439,1
31552,0.45228100000000004,2,0.382979,0.033596,0.7087180000000001,0.002225,0.665976,0.503947,0
3131,0.451263,0,0.276596,0.029092000000000003,0.199197,0.0018800000000000002,0.18203,0.846053,0
3730,0.8673069999999999,5,0.765957,0.028041000000000003,0.373847,0.0018899999999999998,0.374935,0.607456,0
4136,0.460201,1,0.10638299999999999,0.024619,0.19056800000000002,0.001637,0.278353,0.521491,0
31084,0.8762,2,0.553191,0.029452,0.5575720000000001,0.001888,0.6245470000000001,0.491667,1
15042,0.8764209999999999,0,0.595745,0.028462,0.301101,0.000762,0.21491500000000002,0.753947,1
28846,0.43776800000000005,1,0.21276599999999998,0.039330000000000004,0.126004,0.003467,0.422915,0.414912,0
31612,0.42971499999999996,2,0.5319149999999999,0.09258999999999999,0.6309130000000001,0.003467,0.422915,0.414912,1
23170,0.433388,6,0.787234,0.062868,0.35183000000000003,0.003467,0.422915,0.414912,1
6723,0.89881,5,0.48936199999999996,0.058605,0.525588,0.0038450000000000003,0.600725,0.539912,0
11951,0.009557,1,0.042553,0.041732,0.52172,0.003467,0.422915,0.414912,0
8718,0.87182,3,0.40425500000000003,0.027020999999999996,0.579441,0.0017120000000000002,0.698084,0.54386,0
7076,0.47378400000000004,1,0.723404,0.028071,0.560696,0.0018510000000000002,0.48316899999999996,0.62193,0
32565,0.433742,0,0.5319149999999999,0.076168,0.530943,0.003467,0.422915,0.414912,1
26877,0.460201,1,0.9574469999999999,0.036748,0.500595,0.002536,0.36302399999999996,0.43245600000000006,0
24353,0.9118620000000001,1,0.9574469999999999,0.046535,0.453734,0.0030329999999999997,0.29078200000000004,0.630263,1
34167,0.026769,1,0.170213,0.069923,0.158584,0.003467,0.422915,0.414912,1
5224,0.456528,1,0.6382979999999999,0.032695,0.514728,0.002204,0.650958,0.408333,0
36700,0.424893,4,0.0,0.078029,0.31672100000000003,0.003467,0.422915,0.414912,1
825,0.474315,6,0.9148940000000001,0.025549000000000002,0.25290100000000004,0.001691,0.153806,0.8394739999999999,0
20284,0.42953900000000006,5,0.9148940000000001,0.07400599999999999,0.350491,0.003467,0.422915,0.414912,1
34142,0.9777440000000001,2,0.978723,0.122373,0.562333,0.008253,0.46763299999999997,0.545175,1
8817,0.446971,1,0.382979,0.043623,0.518893,0.002948,0.267219,0.673246,1
24853,0.9954430000000001,6,0.276596,0.032964999999999994,0.284439,0.001782,0.253755,0.8315790000000001,0
1313,0.451617,1,0.829787,0.043623,0.772835,0.002877,0.613154,0.5956140000000001,1
768,0.907703,4,0.40425500000000003,0.06608,0.543439,0.004479,0.562144,0.425,1
38391,0.42507,1,0.893617,0.09060900000000001,0.384409,0.003467,0.422915,0.414912,1
23399,0.8808020000000001,2,0.9148940000000001,0.024318,0.31568,0.00161,0.368203,0.692982,0
36445,0.455953,2,0.19148900000000002,0.029993000000000002,0.232223,0.002036,0.279648,0.6890350000000001,0
21848,0.898013,1,0.808511,0.089528,0.792026,0.0059240000000000004,0.658985,0.5842109999999999,1
9923,0.8902700000000001,0,0.06383,0.044164,0.34275500000000003,0.002241,0.480839,0.647807,0
1588,0.8814209999999999,2,0.06383,0.043773,0.341416,0.002856,0.393061,0.613596,1
9111,0.477988,1,0.723404,0.038038999999999996,0.457304,0.002653,0.43682,0.175877,1
30934,0.424804,2,0.808511,0.05524199999999999,0.284439,0.003467,0.422915,0.414912,0
36264,0.903234,1,0.31914899999999996,0.070283,0.47857799999999995,0.004886,0.489125,0.43596499999999994,1
28087,0.018229,3,0.702128,0.046866000000000005,0.481702,0.003467,0.422915,0.414912,0
38183,0.42984799999999995,5,0.40425500000000003,0.06614,0.463106,0.003467,0.422915,0.414912,0
26995,0.027476999999999998,3,0.31914899999999996,0.053861,0.49643000000000004,0.003467,0.422915,0.414912,0
4115,0.0050880000000000005,5,0.574468,0.056323000000000005,0.352425,0.003467,0.422915,0.414912,0
7857,0.8899610000000001,0,0.29787199999999997,0.022877,0.228503,0.001477,0.169601,0.763596,0
21531,0.027520999999999997,4,0.574468,0.074817,0.5278189999999999,0.003467,0.422915,0.414912,1
4622,0.43790100000000004,4,0.680851,0.06611,0.47307299999999997,0.003467,0.422915,0.414912,1
26187,0.009646,3,0.29787199999999997,0.071574,0.565754,0.003467,0.422915,0.414912,1
1466,0.8940309999999999,1,0.9361700000000001,0.06581000000000001,0.636566,0.004437,0.495598,0.607456,0
4934,0.8892530000000001,5,0.46808500000000003,0.027920999999999998,0.5480510000000001,0.001936,0.5455720000000001,0.38114000000000003,0
29867,0.433388,6,0.042553,0.041431,0.139691,0.003467,0.422915,0.414912,0
8204,0.008893,0,0.8510639999999999,0.120151,0.7070810000000001,0.003467,0.422915,0.414912,1
2946,0.880713,0,0.893617,0.031434,0.260785,0.00085,0.254013,0.7745609999999999,1
38130,0.45568800000000004,3,0.787234,0.05209,0.777596,0.003544,0.641636,0.479386,1
20597,0.026724,0,0.9361700000000001,0.05221,0.418328,0.003467,0.422915,0.414912,0
7263,0.42511400000000005,2,0.553191,0.09427200000000001,0.511604,0.003467,0.422915,0.414912,1
29981,0.017831,1,0.0,0.08364400000000001,0.47917299999999996,0.003467,0.422915,0.414912,1
543,0.433963,5,0.553191,0.047286,0.344094,0.003467,0.422915,0.414912,0
6174,0.42945,3,0.765957,0.058364,0.469949,0.003467,0.422915,0.414912,0
4741,0.45599799999999996,3,0.042553,0.049297,0.5169590000000001,0.0033979999999999995,0.496375,0.482018,1
5413,0.023185,3,1.0,0.07959,0.411336,0.003467,0.422915,0.414912,1
4644,0.460024,4,0.29787199999999997,0.029663,0.45343599999999995,0.001984,0.436302,0.317544,0
30721,0.902792,5,0.702128,0.08856699999999999,0.544035,0.005797999999999999,0.520456,0.544298,1
26897,0.031592,5,0.595745,0.070914,0.301398,0.003467,0.422915,0.414912,1
20275,0.44268,1,0.765957,0.212682,0.716453,0.014161000000000002,0.648887,0.394298,1
27199,0.8713770000000001,0,0.40425500000000003,0.030802999999999997,0.405832,0.0018800000000000002,0.277059,0.8219299999999999,1
23945,0.9069510000000001,1,0.46808500000000003,0.042452,0.34454,0.0029579999999999997,0.478767,0.282456,1
29730,0.9821690000000001,3,0.5319149999999999,0.048637,0.5322819999999999,0.003311,0.573278,0.345175,0
6502,0.894208,5,0.553191,0.072475,0.592681,0.0049770000000000005,0.7237180000000001,0.30833299999999997,1
19436,0.906818,5,0.042553,0.044073,0.34171399999999996,0.003043,0.321854,0.376754,0
6276,0.903279,2,0.808511,0.042512,0.540464,0.0029100000000000003,0.5440189999999999,0.358333,0
32256,0.44263500000000006,0,0.29787199999999997,0.046685000000000004,0.200238,0.003068,0.09839500000000001,0.7144739999999999,0
2867,0.889784,3,0.361702,0.123394,0.770306,0.00854,0.726308,0.29078899999999996,1
25597,0.000133,4,0.5319149999999999,0.193287,0.48259399999999997,0.003467,0.422915,0.414912,1
22029,0.027167,3,0.6382979999999999,0.074817,0.427551,0.003467,0.422915,0.414912,1
10387,0.46922700000000006,3,0.8510639999999999,0.030652999999999996,0.39973200000000003,0.00205,0.352926,0.5179819999999999,0
20809,0.9157559999999999,5,0.10638299999999999,0.042963,0.18550999999999998,0.002898,0.287675,0.5491229999999999,0
35743,0.8809790000000001,6,1.0,0.029272000000000003,0.317465,0.0015119999999999999,0.354997,0.748246,1
18032,0.9069950000000001,2,0.042553,0.049477999999999994,0.280125,0.003382,0.40031100000000003,0.35131599999999996,1
2042,0.004779,5,0.10638299999999999,0.042422,0.310473,0.003467,0.422915,0.414912,0
25081,0.43851999999999997,4,0.21276599999999998,0.050198,0.174948,0.003467,0.422915,0.414912,0
32964,0.880581,4,0.361702,0.03975,0.541654,0.0026550000000000002,0.523822,0.520614,1
16218,0.47400600000000004,6,0.574468,0.029512,0.393038,0.0019879999999999997,0.335577,0.633333,1
38453,0.907172,6,0.723404,0.057344000000000006,0.371467,0.0037619999999999997,0.35732800000000003,0.652193,0
7910,0.009336,3,0.19148900000000002,0.041341,0.266439,0.003467,0.422915,0.414912,0
15780,0.004734,4,0.574468,0.07511699999999999,0.556531,0.003467,0.422915,0.414912,0
13047,0.899164,6,0.340426,0.087937,0.47753599999999996,0.005555,0.38348000000000004,0.658333,1
26750,0.004379999999999999,3,0.12766,0.043532999999999995,0.235198,0.003467,0.422915,0.414912,0
17507,0.42476,1,0.21276599999999998,0.100096,0.21377600000000002,0.003467,0.422915,0.414912,1
6764,0.000265,0,0.0,0.047106,0.282654,0.003467,0.422915,0.414912,0
4942,0.894208,5,0.510638,0.071965,0.626153,0.004879,0.722683,0.366228,1
8840,0.8761559999999999,4,0.10638299999999999,0.06623,0.265397,0.004381,0.383221,0.618421,1
29310,0.880581,5,0.382979,0.077099,0.544183,0.005231,0.5815640000000001,0.396491,1
8447,0.44790100000000005,1,0.19148900000000002,0.0,0.186849,0.0,0.171155,0.587281,0
29156,0.44670600000000005,2,0.0,0.038429000000000005,0.525588,0.002457,0.476955,0.729386,0
10650,0.915623,2,0.340426,0.081092,0.527075,0.005507,0.55593,0.346491,1
35823,0.021946,3,0.9574469999999999,0.057464,0.427254,0.003467,0.422915,0.414912,1
25278,0.8681030000000001,2,0.680851,0.029813,0.588069,0.0019510000000000003,0.602279,0.46096499999999996,0
8894,0.46913900000000003,1,1.0,0.037979,0.396162,0.002509,0.343086,0.586842,0
25621,0.023141,2,0.574468,0.09096900000000001,0.45670900000000003,0.003467,0.422915,0.414912,0
31213,0.018716,0,0.9574469999999999,0.075057,0.450312,0.003467,0.422915,0.414912,1
11634,0.8809790000000001,6,0.659574,0.028942000000000002,0.311068,0.0008269999999999999,0.232004,0.706579,1
6315,0.42913999999999997,3,0.87234,0.080881,0.428741,0.003467,0.422915,0.414912,1
11854,0.42927299999999996,6,0.8510639999999999,0.096854,0.495983,0.003467,0.422915,0.414912,1
37449,0.46006800000000003,5,1.0,0.030352999999999998,0.5058020000000001,0.002027,0.46116,0.408333,1
35346,0.438432,2,0.21276599999999998,0.055212,0.188932,0.003467,0.422915,0.414912,0
6469,0.443255,0,0.42553199999999997,0.043352999999999996,0.428593,0.002827,0.23977199999999999,0.715789,0
18258,0.9158,6,0.510638,0.053501,0.38545100000000004,0.0036869999999999997,0.335577,0.39693,0
38005,0.885315,6,0.978723,0.11411700000000001,0.374888,0.0073409999999999994,0.362506,0.649123,1
16865,0.47373999999999994,0,0.9574469999999999,0.028131,0.320143,0.0017239999999999998,0.22345900000000002,0.85,0
752,0.8939870000000001,0,0.574468,0.043893,0.38619499999999995,0.002025,0.33324699999999996,0.838158,0
10124,0.438565,5,0.0,0.058664999999999995,0.418179,0.003467,0.422915,0.414912,1
6468,0.894474,4,0.361702,0.083854,0.702172,0.005758,0.739254,0.403509,1
29526,4.4e-05,2,0.29787199999999997,0.040861,0.395567,0.003467,0.422915,0.414912,0
23688,0.022875,3,0.9574469999999999,0.07169400000000001,0.41148500000000005,0.003467,0.422915,0.414912,1
34970,0.8846950000000001,6,0.29787199999999997,0.029362,0.267926,0.000839,0.27861199999999997,0.647368,0
11837,0.899164,6,0.553191,0.073076,0.35629299999999997,0.004697,0.33221100000000003,0.758333,0
17520,0.469183,2,0.21276599999999998,0.040411,0.277298,0.002657,0.287934,0.5758770000000001,0
10540,0.429008,0,0.085106,0.040351,0.11514400000000001,0.003467,0.422915,0.414912,0
167,0.906774,4,0.765957,0.126666,0.605772,0.008646,0.578198,0.45526300000000003,1
11375,0.001062,4,0.10638299999999999,0.077999,0.286819,0.003467,0.422915,0.414912,1
24575,0.867395,0,0.10638299999999999,0.017863999999999998,0.083457,0.000941,0.188244,0.902632,0
24131,0.881023,0,0.9148940000000001,0.028942000000000002,0.274918,0.001789,0.299327,0.809649,1
34526,0.474404,1,1.0,0.035276999999999996,0.33487100000000003,0.002432,0.223977,0.40219299999999997,0
36617,0.44745799999999997,5,0.765957,0.062147,0.762124,0.004398,0.661315,0.361404,1
4461,0.018318,5,0.382979,0.078029,0.46414799999999995,0.003467,0.422915,0.414912,1
2917,0.8802270000000001,3,0.702128,0.034825999999999996,0.5185960000000001,0.002437,0.523045,0.199561,0
21991,0.8894299999999999,2,0.48936199999999996,0.029151999999999997,0.5849449999999999,0.002032,0.596582,0.36885999999999997,0
4497,0.871908,5,0.23404299999999997,0.056593,0.409402,0.003725,0.407043,0.647368,1
32149,0.867793,2,0.6382979999999999,0.033656,0.662898,0.0021620000000000003,0.59943,0.592105,1
9559,0.44776800000000005,5,0.9574469999999999,0.03909,0.5944659999999999,0.002518,0.404454,0.674561,0
9975,0.446927,0,0.48936199999999996,0.043653,0.402708,0.000976,0.253237,0.5903510000000001,1
28685,0.022078999999999998,6,0.787234,0.077429,0.385004,0.003467,0.422915,0.414912,1
25687,0.9117299999999999,5,1.0,0.075748,0.415799,0.00495,0.44691899999999996,0.585965,1
29094,0.014247,3,0.9574469999999999,0.040591,0.531092,0.003467,0.422915,0.414912,0
19740,0.456617,3,0.9148940000000001,0.032184,0.5385300000000001,0.002154,0.46323100000000006,0.661404,0
14389,0.46922700000000006,3,0.978723,0.045183999999999995,0.42695600000000006,0.002973,0.33350599999999997,0.563596,1
26589,0.47351899999999997,2,0.14893599999999999,0.021376,0.165576,0.001442,0.216727,0.623684,0
16915,0.43878599999999995,3,0.87234,0.054612,0.406873,0.003467,0.422915,0.414912,0
32029,0.915623,2,0.9361700000000001,0.063438,0.435138,0.004287,0.31356799999999996,0.45570200000000005,0
35457,0.8854479999999999,2,0.595745,0.029362,0.520827,0.00198,0.549456,0.473246,0
520,0.45613000000000004,6,0.510638,0.036177,0.41446000000000005,0.001558,0.294925,0.738158,1
15970,0.9073049999999999,2,1.0,0.084064,0.445701,0.00581,0.516572,0.47412299999999996,0
27762,0.430025,2,0.9148940000000001,0.071244,0.437816,0.003467,0.422915,0.414912,0
27670,0.424893,4,0.40425500000000003,0.08229299999999999,0.463106,0.003467,0.422915,0.414912,1
24992,0.456351,4,0.042553,0.034856,0.49672700000000003,0.002302,0.5186430000000001,0.580263,0
26410,0.907703,4,0.446809,0.052539999999999996,0.5169590000000001,0.0035619999999999996,0.559037,0.42412299999999997,1
5853,0.022521,2,0.21276599999999998,0.06545,0.165129,0.003467,0.422915,0.414912,0
16173,0.876466,1,0.680851,0.029452,0.564862,0.00187,0.529259,0.609649,0
18931,0.903279,2,0.765957,0.087426,0.58792,0.005933,0.600725,0.389474,1
12256,0.005044,4,0.170213,0.056173,0.20127899999999999,0.003467,0.422915,0.414912,1
10244,0.885978,0,0.0,0.064819,0.387682,0.004265,0.33971999999999997,0.719298,1
27292,0.8945620000000001,6,0.553191,0.076918,0.49434700000000004,0.00483,0.485241,0.8219299999999999,1
21883,0.447325,2,0.40425500000000003,0.07836,0.749182,0.005496,0.6592439999999999,0.415789,1
19479,0.004557,0,0.06383,0.058514,0.24635500000000002,0.003467,0.422915,0.414912,0
19576,0.8981459999999999,4,0.340426,0.09060900000000001,0.688188,0.005997,0.730709,0.426316,1
15321,0.42582200000000003,4,0.744681,0.096673,0.446147,0.003467,0.422915,0.414912,1
3214,0.451617,1,0.21276599999999998,0.031704,0.258108,0.0019510000000000003,0.291041,0.860088,0
32164,0.880448,1,0.9148940000000001,0.033085,0.380244,0.002206,0.366649,0.48947399999999996,0
25878,0.009734,5,0.31914899999999996,0.041732,0.394079,0.003467,0.422915,0.414912,0
7128,0.43776800000000005,1,0.978723,0.043383,0.397798,0.003467,0.422915,0.414912,0
1807,0.9073049999999999,2,0.617021,0.11717899999999999,0.48869399999999996,0.007808,0.66986,0.35394699999999996,1
25451,0.893899,5,0.446809,0.11576800000000001,0.809878,0.007624,0.747799,0.536404,1
26872,0.45998,3,0.361702,0.046265,0.527224,0.003168,0.532626,0.25043899999999997,0
31495,0.890093,3,0.06383,0.047256,0.49360299999999996,0.003124,0.5261520000000001,0.488158,0
5523,0.903323,3,0.87234,0.041011,0.441833,0.002798,0.48058,0.30307,0
18167,0.465422,0,0.5319149999999999,0.027291000000000003,0.31582899999999997,0.001552,0.264889,0.734649,1
35614,0.026900999999999998,4,0.40425500000000003,0.13056900000000002,0.58911,0.003467,0.422915,0.414912,1
32585,0.446662,1,0.6382979999999999,0.051068999999999996,0.517554,0.003619,0.599171,0.245175,0
33298,0.026414999999999998,0,0.19148900000000002,0.071214,0.169741,0.003467,0.422915,0.414912,1
15038,0.8892530000000001,3,0.617021,0.027141000000000002,0.48512299999999997,0.0018739999999999998,0.503625,0.423246,0
18472,0.9069510000000001,1,0.510638,0.043352999999999996,0.33561399999999997,0.003008,0.46348999999999996,0.31798200000000004,1
3975,0.031592,5,0.12766,0.053020000000000005,0.08806900000000001,0.003467,0.422915,0.414912,0
27156,0.43391899999999994,4,0.10638299999999999,0.044404,0.13939300000000002,0.003467,0.422915,0.414912,0
12626,0.42542399999999997,2,0.446809,0.11099400000000001,0.61931,0.003467,0.422915,0.414912,1
27822,0.018008,5,0.042553,0.089258,0.449122,0.003467,0.422915,0.414912,1
14713,0.867086,0,0.9148940000000001,0.029572,0.295001,0.0019920000000000003,0.13464500000000001,0.706579,1
23377,0.000531,6,0.42553199999999997,0.083824,0.385748,0.003467,0.422915,0.414912,1
34621,0.018451,1,0.021277,0.049898000000000005,0.41728699999999996,0.003467,0.422915,0.414912,0
23260,0.872174,4,0.42553199999999997,0.029212000000000002,0.572449,0.0019089999999999999,0.620404,0.635965,1
11081,0.881244,5,0.170213,0.027770999999999997,0.16141,0.0016600000000000002,0.279389,0.787719,0
793,0.47387299999999993,3,0.723404,0.028642,0.607409,0.0018899999999999998,0.495857,0.671491,0
3418,0.433963,5,0.382979,0.051039,0.425171,0.003467,0.422915,0.414912,0
31204,0.8811559999999999,3,0.06383,0.035337,0.30943200000000004,0.0022949999999999997,0.387623,0.67193,1
21593,0.43883,4,0.574468,0.057944,0.290092,0.003467,0.422915,0.414912,1
15453,0.46874,6,0.744681,0.029182,0.333383,0.0019260000000000002,0.24236100000000002,0.599123,0
5789,0.026592,4,0.9574469999999999,0.086075,0.418328,0.003467,0.422915,0.414912,1
11911,0.000398,3,1.0,0.13093,0.48958599999999997,0.003467,0.422915,0.414912,1
35801,0.8984120000000001,3,0.6382979999999999,0.07808899999999999,0.484975,0.005139,0.658467,0.466228,1
37193,0.026769,1,0.40425500000000003,0.074517,0.49479300000000004,0.003467,0.422915,0.414912,1
30480,0.47422700000000007,4,0.808511,0.024919,0.186105,0.001643,0.060849,0.871491,0
25086,0.911818,0,0.361702,0.045394,0.370128,0.002925,0.25297800000000004,0.7912279999999999,1
33716,0.000354,2,0.446809,0.11973099999999999,0.5299020000000001,0.003467,0.422915,0.414912,0
3511,0.903279,2,0.48936199999999996,0.088117,0.523207,0.0058579999999999995,0.556706,0.406579,1
24845,0.9117299999999999,5,0.893617,0.042963,0.39928600000000003,0.002804,0.38865900000000003,0.578509,0
30162,0.005044,4,0.446809,0.047886,0.59402,0.003467,0.422915,0.414912,0
1220,0.44334300000000004,2,0.510638,0.043593,0.506843,0.002983,0.532108,0.405263,0
8681,0.46037799999999995,5,0.361702,0.038129,0.530051,0.0026190000000000002,0.5636979999999999,0.282895,0
15297,0.898367,2,0.978723,0.07310599999999999,0.571407,0.0047799999999999995,0.517349,0.617105,1
5587,0.022211,2,0.40425500000000003,0.085745,0.504909,0.003467,0.422915,0.414912,1
12531,0.44745799999999997,5,0.978723,0.07022300000000001,0.625855,0.004749000000000001,0.508804,0.355263,1
38126,0.429317,0,0.808511,0.07721900000000001,0.467718,0.003467,0.422915,0.414912,0
12063,0.911508,0,0.9361700000000001,0.038939999999999995,0.342606,0.002472,0.25867399999999996,0.79693,0
38080,0.425512,4,1.0,0.062387,0.36745,0.003467,0.422915,0.414912,0
26949,0.43453800000000004,4,0.23404299999999997,0.044314,0.134037,0.003467,0.422915,0.414912,0
7573,0.8761120000000001,0,0.659574,0.023898,0.26986,0.000889,0.230192,0.8565790000000001,0
37071,0.026813,2,0.574468,0.11859000000000001,0.5482,0.003467,0.422915,0.414912,1
10217,0.911199,0,0.085106,0.03882,0.128831,0.002545,0.324702,0.605263,0
821,0.460643,4,0.9361700000000001,0.034526,0.492562,0.002314,0.40419499999999997,0.567982,0
28776,0.465289,4,0.21276599999999998,0.027651,0.18015499999999998,0.0018859999999999999,0.19912,0.48421099999999995,0
29365,0.433521,2,0.276596,0.068242,0.481702,0.003467,0.422915,0.414912,0
35731,0.026680000000000002,6,0.595745,0.048487,0.229098,0.003467,0.422915,0.414912,0
6201,0.461174,2,0.276596,0.029422000000000004,0.42844399999999994,0.001959,0.391507,0.45394700000000004,0
5902,0.47400600000000004,6,0.510638,0.029723000000000003,0.403303,0.002002,0.334801,0.698684,1
15182,0.469714,0,0.21276599999999998,0.023837999999999998,0.106367,0.0015949999999999998,0.104868,0.7679819999999999,0
35681,0.45626300000000003,2,0.361702,0.042692,0.638054,0.002862,0.6377520000000001,0.535088,1
185,0.005,3,0.40425500000000003,0.050858999999999994,0.624814,0.003467,0.422915,0.414912,1
15819,0.8805360000000001,3,0.787234,0.038369,0.620202,0.0025570000000000002,0.562144,0.492982,0
3904,0.43891899999999995,6,0.9361700000000001,0.049898000000000005,0.293514,0.003467,0.422915,0.414912,1
26188,0.8813770000000001,1,0.46808500000000003,0.034706,0.505058,0.002412,0.550492,0.325439,1
558,0.8943409999999999,1,0.46808500000000003,0.095623,0.7423390000000001,0.006448000000000001,0.7343350000000001,0.43070200000000003,1
1614,0.013937,3,0.446809,0.11859000000000001,0.696221,0.003467,0.422915,0.414912,1
19403,0.439007,1,0.0,0.054612,0.415501,0.003467,0.422915,0.414912,0
26708,0.473475,1,0.31914899999999996,0.031584,0.5385300000000001,0.002206,0.49171400000000004,0.245175,0
9716,0.8719969999999999,0,0.9574469999999999,0.0269,0.33769699999999997,0.001552,0.223977,0.8592110000000001,0
15103,0.893677,4,0.361702,0.029122000000000002,0.524695,0.0020109999999999998,0.613413,0.29473699999999997,0
13551,0.008805,5,0.765957,0.041912,0.62645,0.003467,0.422915,0.414912,0
17680,0.42542399999999997,2,0.808511,0.117599,0.471437,0.003467,0.422915,0.414912,1
25203,0.8901819999999999,5,0.9574469999999999,0.042092000000000004,0.6658729999999999,0.002177,0.486018,0.603947,1
18549,0.912084,6,0.87234,0.042843,0.306456,0.002867,0.31408600000000003,0.55307,0
28155,0.881023,0,0.829787,0.028942000000000002,0.357037,0.001795,0.384257,0.765789,1
24550,0.912438,0,0.680851,0.043833,0.27625700000000003,0.002879,0.278871,0.664474,1
32507,0.8761120000000001,0,0.19148900000000002,0.016843,0.075275,0.0008289999999999999,0.15173499999999998,0.8565790000000001,0
24460,0.434096,1,0.574468,0.06641,0.561291,0.003467,0.422915,0.414912,1
23530,0.903633,3,0.23404299999999997,0.033866,0.21809,0.002189,0.155101,0.752193,0
20000,0.000442,4,0.723404,0.134622,0.567242,0.003467,0.422915,0.414912,1
7512,0.447679,3,0.787234,0.095262,0.853466,0.0064930000000000005,0.708441,0.338596,1
28680,0.442503,4,0.893617,0.07872,0.470396,0.00526,0.45391000000000004,0.500526,1
20518,0.912482,1,0.9574469999999999,0.073046,0.454329,0.004873,0.298032,0.511404,1
13840,0.885359,0,0.21276599999999998,0.0136,0.090152,0.0008849999999999999,0.15173499999999998,0.761404,0
23380,0.46913900000000003,1,0.978723,0.041672,0.41594799999999993,0.002752,0.342569,0.532018,0
36089,0.456484,0,0.787234,0.049267,0.718834,0.003297,0.508027,0.43728100000000003,1
19866,0.004911,1,0.9574469999999999,0.09072899999999999,0.5185960000000001,0.003467,0.422915,0.414912,1
10860,0.46436000000000005,4,0.787234,0.041250999999999996,0.526183,0.002813,0.508804,0.348684,1
20615,0.004823,6,0.680851,0.093611,0.47277600000000003,0.003467,0.422915,0.414912,1
1096,0.014159,1,0.87234,0.045485000000000005,0.5496880000000001,0.003467,0.422915,0.414912,0
3958,0.890049,2,0.42553199999999997,0.094992,0.762571,0.006601999999999999,0.754013,0.281579,1
15869,0.456484,0,0.12766,0.025009,0.15471600000000002,0.001697,0.316675,0.48947399999999996,0
25581,0.9123049999999999,4,0.48936199999999996,0.080371,0.5132399999999999,0.005509,0.650181,0.260088,1
19986,0.8764209999999999,0,0.48936199999999996,0.028462,0.34721799999999997,0.000671,0.241585,0.841667,1
34375,0.9119510000000001,3,0.574468,0.048727,0.49033000000000004,0.0032920000000000002,0.5636979999999999,0.354825,0
26350,0.47436000000000006,0,0.276596,0.024589,0.120797,0.001629,0.07276,0.864035,0
10084,0.469979,6,0.6382979999999999,0.030593000000000002,0.43186599999999997,0.002075,0.277835,0.502193,0
36379,0.907792,6,0.808511,0.050588,0.422196,0.0033689999999999996,0.39513200000000004,0.509211,1
10612,0.425291,6,0.361702,0.080611,0.311812,0.003467,0.422915,0.414912,1
29833,0.871864,4,0.21276599999999998,0.067852,0.317316,0.003992,0.366132,0.7254390000000001,1
22435,0.46006800000000003,5,0.595745,0.030352999999999998,0.457007,0.002032,0.479026,0.383772,0
25807,0.474315,6,0.702128,0.025939999999999998,0.251116,0.00173,0.18099400000000002,0.783333,0
35057,0.451971,2,0.680851,0.033625999999999996,0.595954,0.002283,0.55101,0.369737,0
